name,province,city,area,address,telephone,uid,street_id,detail,detail_info,location,detail_url,tag,type,isin_region,手机号识别,bd09_lng,bd09_lat,wgs84_location,wgs84_lng,wgs84_lat,行业大类,行业子类
星巴克(之江亚厦总部大楼店),浙江省,杭州市,西湖区,浙江省杭州市西湖区沙秀路99号亚厦中心3号楼,(0571)87812910,53679e11cd95afe5e956fa91,None,1,"{'distance': 0, 'tag': '美食;咖啡厅', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=53679e11cd95afe5e956fa91&output=html&source=placeapi_v2', 'price': '45.0', 'overall_rating': '3.8', 'image_num': '13', 'comment_num': '0', 'shop_hours': '', 'label': '咖啡厅', 'children': []}","{'lat': 30.177347, 'lng': 120.113564}",http://api.map.baidu.com/place/detail?uid=53679e11cd95afe5e956fa91&output=html&source=placeapi_v2,美食;咖啡厅,cater,False,0,120.113564,30.177347,"120.10233351685785,30.17334231358179",120.10233351685785,30.17334231358179,美食,咖啡厅
邻聚里(古荡农贸市场店),浙江省,杭州市,西湖区,杭州市西湖区西溪街道天目山路156-1号,None,e96b4420f625344082288a55,e96b4420f625344082288a55,1,"{'distance': 0, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=e96b4420f625344082288a55&output=html&source=placeapi_v2', 'price': '6.0', 'overall_rating': '0', 'comment_num': '3', 'shop_hours': '', 'label': '中式快餐', 'children': []}","{'lat': 30.278817, 'lng': 120.125138}",http://api.map.baidu.com/place/detail?uid=e96b4420f625344082288a55&output=html&source=placeapi_v2,美食;小吃快餐店,cater,False,0,120.125138,30.278817,"120.1139264199072,30.274731575383935",120.1139264199072,30.274731575383935,美食,小吃快餐店
星巴克(宋城店),浙江省,杭州市,西湖区,"浙江省杭州市西湖区之江路148号宋城景区第16幢,17幢01部分",(0571)88149300,9a94238b702e5050c9fa5fb3,9a94238b702e5050c9fa5fb3,1,"{'distance': 0, 'tag': '美食;咖啡厅', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=9a94238b702e5050c9fa5fb3&output=html&source=placeapi_v2', 'price': '45.0', 'overall_rating': '4.3', 'image_num': '12', 'comment_num': '9', 'shop_hours': '', 'label': '咖啡厅', 'children': []}","{'lat': 30.176863, 'lng': 120.103931}",http://api.map.baidu.com/place/detail?uid=9a94238b702e5050c9fa5fb3&output=html&source=placeapi_v2,美食;咖啡厅,cater,False,0,120.103931,30.176863,"120.09265357590432,30.173000647038005",120.09265357590432,30.173000647038005,美食,咖啡厅
馋滋味韩式炸鸡(盒马云厨美食城店),浙江省,杭州市,西湖区,余杭塘路799号1-40~43号商铺,None,37b7f7cb8a00736a9e82eae7,None,1,"{'distance': 348, 'tag': '美食;外国餐厅', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=37b7f7cb8a00736a9e82eae7&output=html&source=placeapi_v2', 'overall_rating': '3.4', 'comment_num': '9', 'shop_hours': '10:00-22:00', 'label': '小吃', 'children': []}","{'lat': 30.300429, 'lng': 120.102283}",http://api.map.baidu.com/place/detail?uid=37b7f7cb8a00736a9e82eae7&output=html&source=placeapi_v2,美食;外国餐厅,cater,True,0,120.102283,30.300429,"120.09098986920434,30.296588125093542",120.09098986920434,30.296588125093542,美食,外国餐厅
Poo.韩式炸鸡专门店(五洲国际广场店),浙江省,杭州市,西湖区,杭州市西湖区余杭塘路799号五洲国际广场F1,None,6fea725a144da554eddfcaf8,None,1,"{'distance': 0, 'tag': '美食;小吃快餐店', 'indoor_floor': 'F1', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=6fea725a144da554eddfcaf8&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '韩国料理', 'children': []}","{'lat': 30.300459, 'lng': 120.102444}",http://api.map.baidu.com/place/detail?uid=6fea725a144da554eddfcaf8&output=html&source=placeapi_v2,美食;小吃快餐店,cater,True,0,120.102444,30.300459,"120.09115174808463,30.296615217075498",120.09115174808463,30.296615217075498,美食,小吃快餐店
永和大王(学院店),浙江省,杭州市,西湖区,浙江省杭州市西湖区学院路96号,(0571)88210811,ffd6d40329672bf217b54bcb,ffd6d40329672bf217b54bcb,1,"{'distance': 0, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=ffd6d40329672bf217b54bcb&output=html&source=placeapi_v2', 'price': '20.0', 'overall_rating': '4.0', 'comment_num': '13', 'shop_hours': '', 'label': '中式快餐', 'children': []}","{'lat': 30.282973, 'lng': 120.136674}",http://api.map.baidu.com/place/detail?uid=ffd6d40329672bf217b54bcb&output=html&source=placeapi_v2,美食;小吃快餐店,cater,False,0,120.136674,30.282973,"120.12547440604916,30.278948339088508",120.12547440604916,30.278948339088508,美食,小吃快餐店
忠儿面馆(保俶路店),浙江省,杭州市,西湖区,浙江省杭州市西湖区保俶路43号,(0571)86724881,89fd4ea315e9635ee4e965e3,89fd4ea315e9635ee4e965e3,1,"{'distance': 0, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=89fd4ea315e9635ee4e965e3&output=html&source=placeapi_v2', 'price': '26.0', 'overall_rating': '3.5', 'comment_num': '26', 'shop_hours': '', 'label': '面馆', 'children': []}","{'lat': 30.268702, 'lng': 120.157967}",http://api.map.baidu.com/place/detail?uid=89fd4ea315e9635ee4e965e3&output=html&source=placeapi_v2,美食;小吃快餐店,cater,False,0,120.157967,30.268702,"120.14673807400388,30.26504855929011",120.14673807400388,30.26504855929011,美食,小吃快餐店
麦当劳(文三路餐厅),浙江省,杭州市,西湖区,浙江省杭州市西湖区文三路90号,(0571)81951663,dbcfc4ab320f9aa62102622d,dbcfc4ab320f9aa62102622d,1,"{'distance': 0, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=dbcfc4ab320f9aa62102622d&output=html&source=placeapi_v2', 'price': '26.0', 'overall_rating': '4.4', 'comment_num': '4', 'shop_hours': '', 'label': '西式快餐', 'children': []}","{'lat': 30.284223, 'lng': 120.153521}",http://api.map.baidu.com/place/detail?uid=dbcfc4ab320f9aa62102622d&output=html&source=placeapi_v2,美食;小吃快餐店,cater,False,0,120.153521,30.284223,"120.14229991237781,30.28047709336465",120.14229991237781,30.28047709336465,美食,小吃快餐店
肯德基(文三颐高餐厅),浙江省,杭州市,西湖区,浙江省杭州市西湖区文三路345号,(0571)86490673,0ace3e75da23214d1f580082,0ace3e75da23214d1f580082,1,"{'distance': 0, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=0ace3e75da23214d1f580082&output=html&source=placeapi_v2', 'price': '33.0', 'overall_rating': '4.4', 'comment_num': '11', 'shop_hours': '', 'label': '西式快餐', 'children': []}","{'lat': 30.283092, 'lng': 120.139658}",http://api.map.baidu.com/place/detail?uid=0ace3e75da23214d1f580082&output=html&source=placeapi_v2,美食;小吃快餐店,cater,False,0,120.139658,30.283092,"120.12845719157183,30.279103362088154",120.12845719157183,30.279103362088154,美食,小吃快餐店
老娘舅(保俶路店),浙江省,杭州市,西湖区,浙江省杭州市西湖区北山街道保俶路148-1号,(0571)85118079,b2ef28d5a7a04eb36a49f399,b2ef28d5a7a04eb36a49f399,1,"{'distance': 0, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=b2ef28d5a7a04eb36a49f399&output=html&source=placeapi_v2', 'price': '27.0', 'overall_rating': '3.8', 'comment_num': '46', 'shop_hours': '', 'label': '中式快餐', 'children': []}","{'lat': 30.27258, 'lng': 120.154342}",http://api.map.baidu.com/place/detail?uid=b2ef28d5a7a04eb36a49f399&output=html&source=placeapi_v2,美食;小吃快餐店,cater,True,0,120.154342,30.27258,"120.1431187995263,30.26885153707505",120.1431187995263,30.26885153707505,美食,小吃快餐店
浙大科技园-创业咖啡,浙江省,杭州市,西湖区,西溪路浙大科技园B楼2楼,None,b421463db8395f0558109303,None,1,"{'distance': 0, 'tag': '美食;咖啡厅', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=b421463db8395f0558109303&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '咖啡厅', 'children': []}","{'lat': 30.273606, 'lng': 120.117736}",http://api.map.baidu.com/place/detail?uid=b421463db8395f0558109303&output=html&source=placeapi_v2,美食;咖啡厅,cater,False,0,120.117736,30.273606,"120.10650330958512,30.269552296030888",120.10650330958512,30.269552296030888,美食,咖啡厅
原味堂(杭大路店),浙江省,杭州市,西湖区,浙江省杭州市西湖区杭大路14号,(0571)81061020,734b01b3d20bc4f335b06cd7,734b01b3d20bc4f335b06cd7,1,"{'distance': 0, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=734b01b3d20bc4f335b06cd7&output=html&source=placeapi_v2', 'price': '25.0', 'overall_rating': '3.9', 'comment_num': '4', 'shop_hours': '', 'label': '快餐厅', 'children': []}","{'lat': 30.274831, 'lng': 120.148074}",http://api.map.baidu.com/place/detail?uid=734b01b3d20bc4f335b06cd7&output=html&source=placeapi_v2,美食;小吃快餐店,cater,True,0,120.148074,30.274831,"120.13686213364528,30.270979045779626",120.13686213364528,30.270979045779626,美食,小吃快餐店
松木场面馆(西溪路总店),浙江省,杭州市,西湖区,浙江省杭州市西湖区西溪路27号,(0571)85128310,1020060f181693bf1994c6b7,1020060f181693bf1994c6b7,1,"{'distance': 0, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=1020060f181693bf1994c6b7&output=html&source=placeapi_v2', 'price': '25.0', 'overall_rating': '3.8', 'comment_num': '12', 'shop_hours': '', 'label': '面馆', 'children': []}","{'lat': 30.27436, 'lng': 120.152081}",http://api.map.baidu.com/place/detail?uid=1020060f181693bf1994c6b7&output=html&source=placeapi_v2,美食;小吃快餐店,cater,True,0,120.152081,30.27436,"120.14086185438438,30.2705856168615",120.14086185438438,30.2705856168615,美食,小吃快餐店
兰州拉面(流水桥弄),浙江省,杭州市,西湖区,杭州市西湖区曙光路5-1号,None,71752869154e6078740269be,71752869154e6078740269be,1,"{'distance': 0, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=71752869154e6078740269be&output=html&source=placeapi_v2', 'overall_rating': '3.7', 'shop_hours': '', 'label': '面馆', 'children': []}","{'lat': 30.27308, 'lng': 120.153497}",http://api.map.baidu.com/place/detail?uid=71752869154e6078740269be&output=html&source=placeapi_v2,美食;小吃快餐店,cater,True,0,120.153497,30.27308,"120.1422753459986,30.269334282154468",120.1422753459986,30.269334282154468,美食,小吃快餐店
忠儿面馆(西溪路店),浙江省,杭州市,西湖区,浙江省杭州市西湖区西溪路3号-2号,None,4ea3f2f1b9e324b3afcb66e3,4ea3f2f1b9e324b3afcb66e3,1,"{'distance': 0, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=4ea3f2f1b9e324b3afcb66e3&output=html&source=placeapi_v2', 'price': '22.0', 'overall_rating': '3.4', 'comment_num': '10', 'shop_hours': '', 'label': '面馆', 'children': []}","{'lat': 30.274125, 'lng': 120.153111}",http://api.map.baidu.com/place/detail?uid=4ea3f2f1b9e324b3afcb66e3&output=html&source=placeapi_v2,美食;小吃快餐店,cater,True,0,120.153111,30.274125,"120.14188988549881,30.270371340161372",120.14188988549881,30.270371340161372,美食,小吃快餐店
Z.coffee1921(九溪店),浙江省,杭州市,西湖区,九溪路19-21号,None,99fad57a7b080504b75f1e56,None,1,"{'distance': 0, 'tag': '美食;咖啡厅', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=99fad57a7b080504b75f1e56&output=html&source=placeapi_v2', 'price': '63.0', 'overall_rating': '4.1', 'comment_num': '2', 'shop_hours': '', 'label': '咖啡厅', 'children': []}","{'lat': 30.19887, 'lng': 120.120412}",http://api.map.baidu.com/place/detail?uid=99fad57a7b080504b75f1e56&output=html&source=placeapi_v2,美食;咖啡厅,cater,False,0,120.120412,30.19887,"120.10922583471127,30.194811760644008",120.10922583471127,30.194811760644008,美食,咖啡厅
沙县小吃(西溪路店),浙江省,杭州市,西湖区,西湖区西溪路66号,(0571)85223817,2db2678b28e2c1dd9cf779c2,2db2678b28e2c1dd9cf779c2,1,"{'distance': 0, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=2db2678b28e2c1dd9cf779c2&output=html&source=placeapi_v2', 'price': '12.0', 'overall_rating': '3.4', 'shop_hours': '', 'label': '沙县小吃', 'children': []}","{'lat': 30.276038, 'lng': 120.149118}",http://api.map.baidu.com/place/detail?uid=2db2678b28e2c1dd9cf779c2&output=html&source=placeapi_v2,美食;小吃快餐店,cater,True,0,120.149118,30.276038,"120.13790417639163,30.27220555908485",120.13790417639163,30.27220555908485,美食,小吃快餐店
沙县小吃(南玉路店),浙江省,杭州市,西湖区,浙江省杭州市西湖区虎跑路154号,None,9956e0bbbf0dcc0f631809fa,9956e0bbbf0dcc0f631809fa,1,"{'distance': 0, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=9956e0bbbf0dcc0f631809fa&output=html&source=placeapi_v2', 'price': '18.0', 'overall_rating': '2.9', 'comment_num': '8', 'shop_hours': '', 'label': '沙县小吃', 'children': []}","{'lat': 30.22181, 'lng': 120.142439}",http://api.map.baidu.com/place/detail?uid=9956e0bbbf0dcc0f631809fa&output=html&source=placeapi_v2,美食;小吃快餐店,cater,True,0,120.142439,30.22181,"120.1312774635424,30.217875317869268",120.1312774635424,30.217875317869268,美食,小吃快餐店
一碗面馆,浙江省,杭州市,西湖区,浙江省杭州市西湖区满觉陇路63号,None,6988c1a91dfbb29afa0cad49,,1,"{'distance': 1549, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=6988c1a91dfbb29afa0cad49&output=html&source=placeapi_v2', 'price': '22.0', 'overall_rating': '3.7', 'comment_num': '7', 'shop_hours': '', 'label': '面馆', 'children': []}","{'lat': 30.225695, 'lng': 120.135173}",http://api.map.baidu.com/place/detail?uid=6988c1a91dfbb29afa0cad49&output=html&source=placeapi_v2,美食;小吃快餐店,cater,False,0,120.135173,30.225695,"120.12401327588509,30.22166853379955",120.12401327588509,30.22166853379955,美食,小吃快餐店
朱阁,浙江省,杭州市,西湖区,浙江省杭州市西湖区乾龙路135号,(0571)87608516,7a8404f07c8b6f573010af86,7a8404f07c8b6f573010af86,1,"{'distance': 1298, 'tag': '美食;咖啡厅', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=7a8404f07c8b6f573010af86&output=html&source=placeapi_v2', 'overall_rating': '3.7', 'shop_hours': '10:00-18:00', 'label': '咖啡厅', 'children': []}","{'lat': 30.222476, 'lng': 120.123955}",http://api.map.baidu.com/place/detail?uid=7a8404f07c8b6f573010af86&output=html&source=placeapi_v2,美食;咖啡厅,cater,True,0,120.123955,30.222476,"120.11278287530664,30.21840567794721",120.11278287530664,30.21840567794721,美食,咖啡厅
桂语家面,浙江省,杭州市,西湖区,浙江省杭州市西湖区下满觉陇74号,19106850107,e831697c0c362a2cc51b7555,e831697c0c362a2cc51b7555,1,"{'distance': 0, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=e831697c0c362a2cc51b7555&output=html&source=placeapi_v2', 'price': '78.0', 'overall_rating': '4.1', 'comment_num': '5', 'shop_hours': '', 'label': '面馆', 'children': []}","{'lat': 30.22571, 'lng': 120.134143}",http://api.map.baidu.com/place/detail?uid=e831697c0c362a2cc51b7555&output=html&source=placeapi_v2,美食;小吃快餐店,cater,False,0,120.134143,30.22571,"120.12298303940699,30.221674289842095",120.12298303940699,30.221674289842095,美食,小吃快餐店
彭德楷黄焖鸡米饭(工大店),浙江省,杭州市,西湖区,杭州市西湖区白荡海路浙江工业大学屏峰校区西门东侧,None,bb7ae5ed8ab24bf080a00c4f,,1,"{'distance': 1173, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=bb7ae5ed8ab24bf080a00c4f&output=html&source=placeapi_v2', 'shop_hours': '10:00-22:00', 'label': '黄焖鸡店', 'children': []}","{'lat': 30.228218, 'lng': 120.04145}",http://api.map.baidu.com/place/detail?uid=bb7ae5ed8ab24bf080a00c4f&output=html&source=placeapi_v2,美食;小吃快餐店,cater,True,0,120.04145,30.228218,"120.03017914299278,30.224674488197337",120.03017914299278,30.224674488197337,美食,小吃快餐店
亚厦中心咖啡烘焙屋,浙江省,杭州市,西湖区,珊瑚沙路亚厦中心负1层,None,0da62ad96422a62115c90593,None,1,"{'distance': 0, 'tag': '美食;蛋糕甜品店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=0da62ad96422a62115c90593&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '咖啡厅', 'children': []}","{'lat': 30.177812, 'lng': 120.11362}",http://api.map.baidu.com/place/detail?uid=0da62ad96422a62115c90593&output=html&source=placeapi_v2,美食;蛋糕甜品店,cater,False,0,120.11362,30.177812,"120.10239014545152,30.173806764297538",120.10239014545152,30.173806764297538,美食,蛋糕甜品店
影·谷咖啡,浙江省,杭州市,西湖区,西湖区青芝坞路85号,None,f215b19054390ab1a0acc445,f215b19054390ab1a0acc445,1,"{'distance': 0, 'tag': '美食;咖啡厅', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=f215b19054390ab1a0acc445&output=html&source=placeapi_v2', 'price': '42.0', 'overall_rating': '3.7', 'comment_num': '0', 'shop_hours': '', 'label': '咖啡厅', 'children': []}","{'lat': 30.26452, 'lng': 120.126711}",http://api.map.baidu.com/place/detail?uid=f215b19054390ab1a0acc445&output=html&source=placeapi_v2,美食;咖啡厅,cater,False,0,120.126711,30.26452,"120.11550692755233,30.260437133680476",120.11550692755233,30.260437133680476,美食,咖啡厅
七崽咖啡商店,浙江省,杭州市,西湖区,杭州市西湖区博美路大诸桥新村西南侧约60米,None,aa923e76455eda3d2bd7ab8a,None,1,"{'distance': 0, 'tag': '美食;咖啡厅', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=aa923e76455eda3d2bd7ab8a&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '咖啡厅', 'children': []}","{'lat': 30.164823, 'lng': 120.082088}",http://api.map.baidu.com/place/detail?uid=aa923e76455eda3d2bd7ab8a&output=html&source=placeapi_v2,美食;咖啡厅,cater,False,0,120.082088,30.164823,"120.07070088709695,30.16135391465558",120.07070088709695,30.16135391465558,美食,咖啡厅
鑫恒面馆,浙江省,杭州市,西湖区,杭州市西湖区西溪路西湖家园东北侧约180米,None,bc65ecb006de9146d12dd63b,None,1,"{'distance': 0, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=bc65ecb006de9146d12dd63b&output=html&source=placeapi_v2', 'overall_rating': '3.6', 'shop_hours': '', 'label': '面馆', 'children': []}","{'lat': 30.26352, 'lng': 120.098361}",http://api.map.baidu.com/place/detail?uid=bc65ecb006de9146d12dd63b&output=html&source=placeapi_v2,美食;小吃快餐店,cater,False,0,120.098361,30.26352,"120.08704036094721,30.259753425049357",120.08704036094721,30.259753425049357,美食,小吃快餐店
茶里奶茶,浙江省,杭州市,西湖区,杭州市西湖区金蓬街青蓝科创园-D座东侧约120米,None,c618fdfab342ba512902e1e5,None,1,"{'distance': 3673, 'tag': '美食;蛋糕甜品店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=c618fdfab342ba512902e1e5&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '奶茶店', 'children': []}","{'lat': 30.330158, 'lng': 120.068493}",http://api.map.baidu.com/place/detail?uid=c618fdfab342ba512902e1e5&output=html&source=placeapi_v2,美食;蛋糕甜品店,cater,False,0,120.068493,30.330158,"120.05710772611674,30.32681444825228",120.05710772611674,30.32681444825228,美食,蛋糕甜品店
猪脚饭,浙江省,杭州市,西湖区,浙江省杭州市西湖区文一西路525-1号,None,f0ab66ae9ba9a3484f3a59a0,f0ab66ae9ba9a3484f3a59a0,1,"{'distance': 1321, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=f0ab66ae9ba9a3484f3a59a0&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '中式快餐', 'children': []}","{'lat': 30.28067, 'lng': 120.077629}",http://api.map.baidu.com/place/detail?uid=f0ab66ae9ba9a3484f3a59a0&output=html&source=placeapi_v2,美食;小吃快餐店,cater,True,0,120.077629,30.28067,"120.0662185272663,30.277252456635903",120.0662185272663,30.277252456635903,美食,小吃快餐店
茶瓶儿奶茶,浙江省,杭州市,西湖区,杭州市西湖区十新线杭州兰里景区,None,076a0f0fc8d72841bda2409a,076a0f0fc8d72841bda2409a,1,"{'distance': 0, 'tag': '美食;蛋糕甜品店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=076a0f0fc8d72841bda2409a&output=html&source=placeapi_v2', 'overall_rating': '5', 'comment_num': '9', 'shop_hours': '', 'label': '奶茶店', 'children': []}","{'lat': 30.35177, 'lng': 120.059172}",http://api.map.baidu.com/place/detail?uid=076a0f0fc8d72841bda2409a&output=html&source=placeapi_v2,美食;蛋糕甜品店,cater,False,0,120.059172,30.35177,"120.04779654930128,30.3484144008216",120.04779654930128,30.3484144008216,美食,蛋糕甜品店
官记衢州烤饼,浙江省,杭州市,西湖区,留下街道东岳村西溪路675号,None,1842bf2aafdc787087330478,None,1,"{'distance': 1468, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=1842bf2aafdc787087330478&output=html&source=placeapi_v2', 'overall_rating': '3.5', 'comment_num': '2', 'shop_hours': '', 'label': '中式快餐', 'children': []}","{'lat': 30.261211, 'lng': 120.090518}",http://api.map.baidu.com/place/detail?uid=1842bf2aafdc787087330478&output=html&source=placeapi_v2,美食;小吃快餐店,cater,False,0,120.090518,30.261211,"120.0791595660277,30.257594683827108",120.0791595660277,30.257594683827108,美食,小吃快餐店
泰西里,浙江省,杭州市,西湖区,浙江省杭州市西湖区袁浦街东路46号,None,4daf2259e68e5332f603b897,None,1,"{'distance': 1654, 'tag': '美食;咖啡厅', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=4daf2259e68e5332f603b897&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '咖啡厅', 'children': []}","{'lat': 30.122471, 'lng': 120.133273}",http://api.map.baidu.com/place/detail?uid=4daf2259e68e5332f603b897&output=html&source=placeapi_v2,美食;咖啡厅,cater,False,0,120.133273,30.122471,"120.12210771282835,30.11842863479897",120.12210771282835,30.11842863479897,美食,咖啡厅
美多丽(百联新村东),浙江省,杭州市,西湖区,浙江省杭州市西湖区袁浦街76号,(0571)87928557,cee25a8d79e860f50782c211,cee25a8d79e860f50782c211,1,"{'distance': 0, 'tag': '美食;小吃快餐店', 'type': 'shopping', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=cee25a8d79e860f50782c211&output=html&source=placeapi_v2', 'overall_rating': '3.5', 'comment_num': '0', 'shop_hours': '', 'label': '美食', 'children': []}","{'lat': 30.122824, 'lng': 120.134023}",http://api.map.baidu.com/place/detail?uid=cee25a8d79e860f50782c211&output=html&source=placeapi_v2,美食;小吃快餐店,shopping,False,0,120.134023,30.122824,"120.12285764492016,30.118787556097786",120.12285764492016,30.118787556097786,美食,小吃快餐店
汉堡王(珀莱雅美帆广场店),浙江省,杭州市,西湖区,浙江省杭州市西湖区西溪路58号珀莱雅大厦2号楼101室,4008200771,1c3968949955f35d2902e1a7,1c3968949955f35d2902e1a7,1,"{'distance': 0, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=1c3968949955f35d2902e1a7&output=html&source=placeapi_v2', 'price': '26.0', 'overall_rating': '4.0', 'comment_num': '5', 'shop_hours': '', 'label': '汉堡', 'children': []}","{'lat': 30.269222, 'lng': 120.109381}",http://api.map.baidu.com/place/detail?uid=1c3968949955f35d2902e1a7&output=html&source=placeapi_v2,美食;小吃快餐店,cater,False,0,120.109381,30.269222,"120.09811411297056,30.265263851331394",120.09811411297056,30.265263851331394,美食,小吃快餐店
老陕面馆(古墩路店),浙江省,杭州市,西湖区,浙江省杭州市西湖区古墩路204号,(0571)88979884,2311691383ed9ae4734b872e,2311691383ed9ae4734b872e,1,"{'distance': 0, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=2311691383ed9ae4734b872e&output=html&source=placeapi_v2', 'price': '25.0', 'overall_rating': '4.0', 'comment_num': '19', 'shop_hours': '', 'label': '面馆', 'children': []}","{'lat': 30.283348, 'lng': 120.107342}",http://api.map.baidu.com/place/detail?uid=2311691383ed9ae4734b872e&output=html&source=placeapi_v2,美食;小吃快餐店,cater,False,0,120.107342,30.283348,"120.09606410847023,30.279419525260263",120.09606410847023,30.279419525260263,美食,小吃快餐店
云雀(首尔印象店),浙江省,杭州市,西湖区,浙江省杭州市西湖区转塘街道霞鸣街155号之江商务中心一楼116室,None,613c5c89afd9db0bac31e5d1,613c5c89afd9db0bac31e5d1,1,"{'distance': 0, 'tag': '美食;蛋糕甜品店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=613c5c89afd9db0bac31e5d1&output=html&source=placeapi_v2', 'price': '28.0', 'overall_rating': '3.6', 'comment_num': '0', 'shop_hours': '', 'label': '蛋糕甜点', 'children': []}","{'lat': 30.147524, 'lng': 120.078957}",http://api.map.baidu.com/place/detail?uid=613c5c89afd9db0bac31e5d1&output=html&source=placeapi_v2,美食;蛋糕甜品店,cater,False,0,120.078957,30.147524,"120.06756247872919,30.14409829874848",120.06756247872919,30.14409829874848,美食,蛋糕甜品店
麦田花艺咖啡,浙江省,杭州市,西湖区,杭州市西湖区灵凤街艺创小镇凤凰创意大厦3B东南门西侧约40米,None,98a297177a677a201ce99994,None,1,"{'distance': 0, 'tag': '美食;咖啡厅', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=98a297177a677a201ce99994&output=html&source=placeapi_v2', 'overall_rating': '5', 'comment_num': '1', 'shop_hours': '', 'label': '咖啡厅', 'children': []}","{'lat': 30.145397, 'lng': 120.075887}",http://api.map.baidu.com/place/detail?uid=98a297177a677a201ce99994&output=html&source=placeapi_v2,美食;咖啡厅,cater,False,0,120.075887,30.145397,"120.06448746070792,30.142006676069542",120.06448746070792,30.142006676069542,美食,咖啡厅
啡家咖啡FEOSE COFFEE,浙江省,杭州市,西湖区,西湖区石龙山街18号,"(0571)88119539,15306597687",75ab041d43304f80725e80c1,None,1,"{'distance': 0, 'tag': '美食;咖啡厅', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=75ab041d43304f80725e80c1&output=html&source=placeapi_v2', 'overall_rating': '3.5', 'shop_hours': '', 'label': '咖啡厅', 'children': []}","{'lat': 30.140681, 'lng': 120.087465}",http://api.map.baidu.com/place/detail?uid=75ab041d43304f80725e80c1&output=html&source=placeapi_v2,美食;咖啡厅,cater,False,0,120.087465,30.140681,"120.07610377524418,30.137126065811778",120.07610377524418,30.137126065811778,美食,咖啡厅
