name,province,city,area,address,telephone,uid,street_id,detail,detail_info,location,detail_url,tag,type,isin_region,手机号识别,bd09_lng,bd09_lat,行业大类,行业子类
罗汉堂,浙江省,杭州市,西湖区,杭州市西湖区虎跑路47号虎跑公园内(近钱江一桥)虎跑公园内,None,cfcb788cfa94064cb05c6a00,cfcb788cfa94064cb05c6a00,1,"{'distance': 956, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=cfcb788cfa94064cb05c6a00&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.217112, 'lng': 120.136288}",http://api.map.baidu.com/place/detail?uid=cfcb788cfa94064cb05c6a00&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.136288,30.217112,旅游景点,景点
虎跑雕像,浙江省,杭州市,西湖区,杭州市西湖区虎跑路47号虎跑公园内(近钱江一桥)虎跑公园内,(0571)87982498,24642330566fae3917b54b90,24642330566fae3917b54b90,1,"{'distance': 0, 'tag': '旅游景点;其他', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=24642330566fae3917b54b90&output=html&source=placeapi_v2', 'overall_rating': '0', 'comment_num': '0', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.216083, 'lng': 120.138407}",http://api.map.baidu.com/place/detail?uid=24642330566fae3917b54b90&output=html&source=placeapi_v2,旅游景点;其他,scope,False,0,120.138407,30.216083,旅游景点,其他
冷泉溪,浙江省,杭州市,西湖区,杭州市西湖区灵隐景区飞来峰造像内,None,c2afb06213f6db782fe67bba,c2afb06213f6db782fe67bba,1,"{'distance': 1049, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=c2afb06213f6db782fe67bba&output=html&source=placeapi_v2', 'shop_hours': '', 'children': []}","{'lat': 30.246359, 'lng': 120.110209}",http://api.map.baidu.com/place/detail?uid=c2afb06213f6db782fe67bba&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.110209,30.246359,旅游景点,景点
金粟亭,浙江省,杭州市,西湖区,杭州市西湖区虎跑路61号满陇桂雨公园内,None,1a8d2c0388d2e1a840afe6fd,1a8d2c0388d2e1a840afe6fd,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=1a8d2c0388d2e1a840afe6fd&output=html&source=placeapi_v2', 'overall_rating': '0', 'comment_num': '1', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.224024, 'lng': 120.139225}",http://api.map.baidu.com/place/detail?uid=1a8d2c0388d2e1a840afe6fd&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.139225,30.224024,旅游景点,景点
杭州少年儿童公园-无轨小火车,浙江省,杭州市,西湖区,虎跑路61号杭州少年儿童公园,None,21778f9e8fbd1eb540afe637,None,1,"{'distance': 0, 'tag': '旅游景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=21778f9e8fbd1eb540afe637&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.222285, 'lng': 120.140761}",http://api.map.baidu.com/place/detail?uid=21778f9e8fbd1eb540afe637&output=html&source=placeapi_v2,旅游景点,scope,False,0,120.140761,30.222285,旅游景点,行业缺失
杭州少年儿童公园-碰碰船,浙江省,杭州市,西湖区,杭州市西湖区虎跑路61号满陇桂雨公园内,None,5c91e3fbc45b7e6a15c90578,5c91e3fbc45b7e6a15c90578,1,"{'distance': 0, 'tag': '旅游景点;游乐园', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=5c91e3fbc45b7e6a15c90578&output=html&source=placeapi_v2', 'shop_hours': '', 'children': []}","{'lat': 30.223002, 'lng': 120.13981}",http://api.map.baidu.com/place/detail?uid=5c91e3fbc45b7e6a15c90578&output=html&source=placeapi_v2,旅游景点;游乐园,scope,False,0,120.13981,30.223002,旅游景点,游乐园
太空漫步,浙江省,杭州市,西湖区,浙江省杭州市西湖区虎跑路61(杭州少年儿童公园),None,f8af7c38a87b36f0c9c3db34,None,1,"{'distance': 997, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=f8af7c38a87b36f0c9c3db34&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '旅游景点 游乐项目', 'children': []}","{'lat': 30.220873, 'lng': 120.140544}",http://api.map.baidu.com/place/detail?uid=f8af7c38a87b36f0c9c3db34&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.140544,30.220873,旅游景点,景点
空战机,浙江省,杭州市,西湖区,杭州市西湖区虎跑路杭州少年儿童公园,None,9df2f31c7dc7c5b2b9df8f93,None,1,"{'distance': 0, 'tag': '旅游景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=9df2f31c7dc7c5b2b9df8f93&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '旅游景点', 'children': []}","{'lat': 30.220936, 'lng': 120.140405}",http://api.map.baidu.com/place/detail?uid=9df2f31c7dc7c5b2b9df8f93&output=html&source=placeapi_v2,旅游景点,scope,False,0,120.140405,30.220936,旅游景点,行业缺失
逍遥水母,浙江省,杭州市,西湖区,杭州市西湖区杭州西湖区虎跑路61号满陇桂雨公园内,None,f973c551c854210d2ad7ab48,None,1,"{'distance': 0, 'tag': '旅游景点;游乐园', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=f973c551c854210d2ad7ab48&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.221239, 'lng': 120.139522}",http://api.map.baidu.com/place/detail?uid=f973c551c854210d2ad7ab48&output=html&source=placeapi_v2,旅游景点;游乐园,scope,False,0,120.139522,30.221239,旅游景点,游乐园
欢乐喷球机,浙江省,杭州市,西湖区,杭州市西湖区杭州西湖区虎跑路61号满陇桂雨公园内,None,9491c1ca806ae5f92ce67b04,None,1,"{'distance': 0, 'tag': '旅游景点;游乐园', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=9491c1ca806ae5f92ce67b04&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.221083, 'lng': 120.139989}",http://api.map.baidu.com/place/detail?uid=9491c1ca806ae5f92ce67b04&output=html&source=placeapi_v2,旅游景点;游乐园,scope,False,0,120.139989,30.221083,旅游景点,游乐园
贵人阁,浙江省,杭州市,西湖区,杭州市西湖区虎跑路47号虎跑公园内,None,56387a629db6a37bb5147f22,None,1,"{'distance': 0, 'tag': '旅游景点;其他', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=56387a629db6a37bb5147f22&output=html&source=placeapi_v2', 'overall_rating': '4.4', 'comment_num': '0', 'shop_hours': '', 'label': '景区,古迹', 'children': []}","{'lat': 30.217574, 'lng': 120.132183}",http://api.map.baidu.com/place/detail?uid=56387a629db6a37bb5147f22&output=html&source=placeapi_v2,旅游景点;其他,scope,False,0,120.132183,30.217574,旅游景点,其他
桂子亭,浙江省,杭州市,西湖区,杭州市西湖区虎跑路61号满陇桂雨公园内,None,d4d1e6ee67ae8f052e4733d2,d4d1e6ee67ae8f052e4733d2,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=d4d1e6ee67ae8f052e4733d2&output=html&source=placeapi_v2', 'overall_rating': '0', 'comment_num': '1', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.224484, 'lng': 120.137914}",http://api.map.baidu.com/place/detail?uid=d4d1e6ee67ae8f052e4733d2&output=html&source=placeapi_v2,旅游景点;景点,scope,True,0,120.137914,30.224484,旅游景点,景点
奇境冰雪世界,浙江省,杭州市,西湖区,浙江省杭州市西湖区虎跑路61号少年儿童公园内,None,e22bea7cd46e0e8577026981,e22bea7cd46e0e8577026981,1,"{'distance': 0, 'tag': '旅游景点;游乐园', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=e22bea7cd46e0e8577026981&output=html&source=placeapi_v2', 'overall_rating': '4.5', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.222371, 'lng': 120.139376}",http://api.map.baidu.com/place/detail?uid=e22bea7cd46e0e8577026981&output=html&source=placeapi_v2,旅游景点;游乐园,scope,False,0,120.139376,30.222371,旅游景点,游乐园
广寒宫(路得),浙江省,杭州市,西湖区,杭州市西湖区虎跑路61号满陇桂雨公园内,None,df95f72a32ee8660130daaa8,df95f72a32ee8660130daaa8,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=df95f72a32ee8660130daaa8&output=html&source=placeapi_v2', 'comment_num': '0', 'shop_hours': '', 'children': []}","{'lat': 30.223018, 'lng': 120.138893}",http://api.map.baidu.com/place/detail?uid=df95f72a32ee8660130daaa8&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.138893,30.223018,旅游景点,景点
哲圆,浙江省,杭州市,西湖区,虎跑路61号杭州少年儿童公园,None,2c52113e483d935231f71dd9,None,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=2c52113e483d935231f71dd9&output=html&source=placeapi_v2', 'comment_num': '1', 'shop_hours': '', 'label': '旅游景点', 'children': []}","{'lat': 30.224293, 'lng': 120.138212}",http://api.map.baidu.com/place/detail?uid=2c52113e483d935231f71dd9&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.138212,30.224293,旅游景点,景点
月华殿,浙江省,杭州市,西湖区,杭州市西湖区虎跑路61号满陇桂雨公园内,None,c30e3864817e6f3bdbd89101,c30e3864817e6f3bdbd89101,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=c30e3864817e6f3bdbd89101&output=html&source=placeapi_v2', 'shop_hours': '', 'children': []}","{'lat': 30.222353, 'lng': 120.139351}",http://api.map.baidu.com/place/detail?uid=c30e3864817e6f3bdbd89101&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.139351,30.222353,旅游景点,景点
仰止亭,浙江省,杭州市,西湖区,杭州市西湖区虎跑路47号虎跑公园内(近钱江一桥)虎跑公园内,None,40be5aa995415cd7d72ce2aa,40be5aa995415cd7d72ce2aa,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=40be5aa995415cd7d72ce2aa&output=html&source=placeapi_v2', 'overall_rating': '5', 'comment_num': '1', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.217074, 'lng': 120.135938}",http://api.map.baidu.com/place/detail?uid=40be5aa995415cd7d72ce2aa&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.135938,30.217074,旅游景点,景点
李叔同弘一法师纪念馆,浙江省,杭州市,西湖区,杭州市西湖区杭州西湖区虎跑路39号虎跑公园内(近钱江一桥),(0571)87982498,993d436619e590bae956faa6,993d436619e590bae956faa6,1,"{'distance': 0, 'tag': '旅游景点;文物古迹', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=993d436619e590bae956faa6&output=html&source=placeapi_v2', 'overall_rating': '4.0', 'comment_num': '1', 'shop_hours': '', 'label': '景区,纪念馆', 'children': []}","{'lat': 30.216854, 'lng': 120.136603}",http://api.map.baidu.com/place/detail?uid=993d436619e590bae956faa6&output=html&source=placeapi_v2,旅游景点;文物古迹,scope,False,0,120.136603,30.216854,旅游景点,文物古迹
天下第三泉,浙江省,杭州市,西湖区,杭州市西湖区虎跑路47号虎跑公园内(近钱江一桥)虎跑公园内,None,f1935d8b9054d059f8f0cb46,f1935d8b9054d059f8f0cb46,1,"{'distance': 900, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=f1935d8b9054d059f8f0cb46&output=html&source=placeapi_v2', 'overall_rating': '5', 'comment_num': '1', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.217183, 'lng': 120.136914}",http://api.map.baidu.com/place/detail?uid=f1935d8b9054d059f8f0cb46&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.136914,30.217183,旅游景点,景点
济公塔院,浙江省,杭州市,西湖区,杭州市西湖区虎跑路47号虎跑公园内(近钱江一桥)虎跑公园内,None,16effb33c8ec20829a0050c5,16effb33c8ec20829a0050c5,1,"{'distance': 980, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=16effb33c8ec20829a0050c5&output=html&source=placeapi_v2', 'overall_rating': '4.0', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.216551, 'lng': 120.136378}",http://api.map.baidu.com/place/detail?uid=16effb33c8ec20829a0050c5&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.136378,30.216551,旅游景点,景点
梦虎,浙江省,杭州市,西湖区,杭州市西湖区虎跑路47号虎跑公园内(近钱江一桥)虎跑公园内,None,3038ad81e1ccbbad14b54bd2,3038ad81e1ccbbad14b54bd2,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=3038ad81e1ccbbad14b54bd2&output=html&source=placeapi_v2', 'overall_rating': '5', 'comment_num': '2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.216839, 'lng': 120.135965}",http://api.map.baidu.com/place/detail?uid=3038ad81e1ccbbad14b54bd2&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.135965,30.216839,旅游景点,景点
双绝亭,浙江省,杭州市,西湖区,杭州市西湖区虎跑路47号虎跑公园内(近钱江一桥)虎跑公园内,None,e217ef89b175cb7df942b2db,e217ef89b175cb7df942b2db,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=e217ef89b175cb7df942b2db&output=html&source=placeapi_v2', 'overall_rating': '5', 'comment_num': '1', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.215848, 'lng': 120.140322}",http://api.map.baidu.com/place/detail?uid=e217ef89b175cb7df942b2db&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.140322,30.215848,旅游景点,景点
弘一法师塔,浙江省,杭州市,西湖区,杭州市西湖区虎跑公园,None,3ff643ea4581ec8dc36c1486,3ff643ea4581ec8dc36c1486,1,"{'distance': 0, 'tag': '旅游景点;文物古迹', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=3ff643ea4581ec8dc36c1486&output=html&source=placeapi_v2', 'overall_rating': '4.7', 'comment_num': '2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.217042, 'lng': 120.13587}",http://api.map.baidu.com/place/detail?uid=3ff643ea4581ec8dc36c1486&output=html&source=placeapi_v2,旅游景点;文物古迹,scope,False,0,120.13587,30.217042,旅游景点,文物古迹
虎跑径,浙江省,杭州市,西湖区,杭州市西湖区虎跑路47号虎跑公园内(近钱江一桥)虎跑公园内,None,791f1253022240374151c0e9,791f1253022240374151c0e9,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=791f1253022240374151c0e9&output=html&source=placeapi_v2', 'image_num': '1', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.21577, 'lng': 120.14087}",http://api.map.baidu.com/place/detail?uid=791f1253022240374151c0e9&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.14087,30.21577,旅游景点,景点
钵盂池,浙江省,杭州市,西湖区,杭州市西湖区虎跑路47号虎跑公园内(近钱江一桥)虎跑公园内,None,4bb98e81360f3f39a7c75671,4bb98e81360f3f39a7c75671,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=4bb98e81360f3f39a7c75671&output=html&source=placeapi_v2', 'overall_rating': '5', 'image_num': '9', 'comment_num': '1', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.216847, 'lng': 120.137052}",http://api.map.baidu.com/place/detail?uid=4bb98e81360f3f39a7c75671&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.137052,30.216847,旅游景点,景点
虎跑梦泉碑亭,浙江省,杭州市,西湖区,杭州市西湖区虎跑路47号虎跑公园内(近钱江一桥)虎跑公园内,None,42cb123edda073e6f603b860,,1,"{'distance': 938, 'tag': '旅游景点;其他', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=42cb123edda073e6f603b860&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.21726, 'lng': 120.136414}",http://api.map.baidu.com/place/detail?uid=42cb123edda073e6f603b860&output=html&source=placeapi_v2,旅游景点;其他,scope,False,0,120.136414,30.21726,旅游景点,其他
山泉居,浙江省,杭州市,西湖区,杭州市西湖区虎跑路47号虎跑公园内(近钱江一桥)虎跑公园内,None,a6a0a7e029ffe0bab23c81d6,a6a0a7e029ffe0bab23c81d6,1,"{'distance': 933, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=a6a0a7e029ffe0bab23c81d6&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.217425, 'lng': 120.136369}",http://api.map.baidu.com/place/detail?uid=a6a0a7e029ffe0bab23c81d6&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.136369,30.217425,旅游景点,景点
虎跑史话馆,浙江省,杭州市,西湖区,杭州市西湖区虎跑路47号虎跑公园内(近钱江一桥)虎跑公园内,4000571738,b42579b13a111e87ab175ae3,b42579b13a111e87ab175ae3,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=b42579b13a111e87ab175ae3&output=html&source=placeapi_v2', 'overall_rating': '4.5', 'comment_num': '0', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.216885, 'lng': 120.136916}",http://api.map.baidu.com/place/detail?uid=b42579b13a111e87ab175ae3&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.136916,30.216885,旅游景点,景点
江南体育水上运动(西溪)基地,浙江省,杭州市,西湖区,杭州市西湖区紫之隧道西溪国家湿地公园,(0571)87963199,9506758130e2d31c4bfc8dbf,9506758130e2d31c4bfc8dbf,1,"{'distance': 0, 'tag': '旅游景点;游乐园', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=9506758130e2d31c4bfc8dbf&output=html&source=placeapi_v2', 'image_num': '1', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.271051, 'lng': 120.096129}",http://api.map.baidu.com/place/detail?uid=9506758130e2d31c4bfc8dbf&output=html&source=placeapi_v2,旅游景点;游乐园,scope,True,0,120.096129,30.271051,旅游景点,游乐园
杭州西溪悦椿酒店-洗手间,浙江省,杭州市,西湖区,杭州市西湖区紫金港路21号西溪天堂国际旅游综合体8号,None,7fef658497bf4e8ab05c6a6a,7fef658497bf4e8ab05c6a6a,1,"{'distance': 0, 'tag': '生活服务;公共厕所', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=7fef658497bf4e8ab05c6a6a&output=html&source=placeapi_v2', 'image_num': '1', 'shop_hours': '', 'label': '厕所', 'children': []}","{'lat': 30.271547, 'lng': 120.095026}",http://api.map.baidu.com/place/detail?uid=7fef658497bf4e8ab05c6a6a&output=html&source=placeapi_v2,生活服务;公共厕所,life,False,0,120.095026,30.271547,生活服务,公共厕所
西溪天堂玺悦物业消控中心,浙江省,杭州市,西湖区,浙江省杭州市西湖区紫金港路21号,None,de8bf688249cb496130daa4c,de8bf688249cb496130daa4c,1,"{'distance': 0, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=de8bf688249cb496130daa4c&output=html&source=placeapi_v2', 'shop_hours': '', 'children': []}","{'lat': 30.27147, 'lng': 120.095882}",http://api.map.baidu.com/place/detail?uid=de8bf688249cb496130daa4c&output=html&source=placeapi_v2,None,life,True,0,120.095882,30.27147,None,行业缺失
理公之塔,浙江省,杭州市,西湖区,杭州西湖区西湖风景名胜区灵隐飞来峰景区,(0571)87968665,0a46dc0f9ab65d5e3062127a,0a46dc0f9ab65d5e3062127a,1,"{'distance': 1036, 'tag': '旅游景点;文物古迹', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=0a46dc0f9ab65d5e3062127a&output=html&source=placeapi_v2', 'overall_rating': '4.4', 'comment_num': '3', 'shop_hours': '06:00-18:00', 'label': '景区,古迹', 'children': []}","{'lat': 30.246491, 'lng': 120.110641}",http://api.map.baidu.com/place/detail?uid=0a46dc0f9ab65d5e3062127a&output=html&source=placeapi_v2,旅游景点;文物古迹,scope,False,0,120.110641,30.246491,旅游景点,文物古迹
药师殿,浙江省,杭州市,西湖区,杭州市西湖区法云弄灵隐寺,None,69130523a32b3008725e807b,69130523a32b3008725e807b,1,"{'distance': 956, 'tag': '旅游景点;文物古迹', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=69130523a32b3008725e807b&output=html&source=placeapi_v2', 'overall_rating': '5', 'comment_num': '2', 'shop_hours': '07:00-18:00', 'label': '景区,', 'children': []}","{'lat': 30.247467, 'lng': 120.107622}",http://api.map.baidu.com/place/detail?uid=69130523a32b3008725e807b&output=html&source=placeapi_v2,旅游景点;文物古迹,scope,False,0,120.107622,30.247467,旅游景点,文物古迹
观音殿,浙江省,杭州市,西湖区,杭州市西湖区法云弄1号灵隐寺内,None,f1453a379219da487c29bd91,f1453a379219da487c29bd91,1,"{'distance': 989, 'tag': '旅游景点;文物古迹', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=f1453a379219da487c29bd91&output=html&source=placeapi_v2', 'overall_rating': '0', 'comment_num': '1', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.247108, 'lng': 120.107885}",http://api.map.baidu.com/place/detail?uid=f1453a379219da487c29bd91&output=html&source=placeapi_v2,旅游景点;文物古迹,scope,False,0,120.107885,30.247108,旅游景点,文物古迹
灵隐寺石塔和经幢,浙江省,杭州市,西湖区,杭州市西湖区灵竺路四臂观音附近,None,738117fa1b2d35a2047ce80c,738117fa1b2d35a2047ce80c,1,"{'distance': 0, 'tag': '旅游景点;风景区', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=738117fa1b2d35a2047ce80c&output=html&source=placeapi_v2', 'overall_rating': '5', 'comment_num': '1', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.246199, 'lng': 120.108785}",http://api.map.baidu.com/place/detail?uid=738117fa1b2d35a2047ce80c&output=html&source=placeapi_v2,旅游景点;风景区,scope,False,0,120.108785,30.246199,旅游景点,风景区
灵隐寺-大悲楼,浙江省,杭州市,西湖区,杭州市西湖区法云弄1号灵隐寺,None,d67ba1272324dd4d2efaa79b,None,1,"{'distance': 0, 'tag': '旅游景点;风景区', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=d67ba1272324dd4d2efaa79b&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.247327, 'lng': 120.108565}",http://api.map.baidu.com/place/detail?uid=d67ba1272324dd4d2efaa79b&output=html&source=placeapi_v2,旅游景点;风景区,scope,False,0,120.108565,30.247327,旅游景点,风景区
梵音堂,浙江省,杭州市,西湖区,杭州市西湖区法云弄1号灵隐寺内,None,cd8297b311346a031894c6bd,cd8297b311346a031894c6bd,1,"{'distance': 1030, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=cd8297b311346a031894c6bd&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.246843, 'lng': 120.107335}",http://api.map.baidu.com/place/detail?uid=cd8297b311346a031894c6bd&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.107335,30.246843,旅游景点,景点
春淙亭,浙江省,杭州市,西湖区,梅灵北路飞来峰,None,be1ea5ef646f09bf14948e41,be1ea5ef646f09bf14948e41,1,"{'distance': 1037, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=be1ea5ef646f09bf14948e41&output=html&source=placeapi_v2', 'overall_rating': '4.5', 'comment_num': '0', 'shop_hours': '00:00-24:00', 'label': '景区,', 'children': []}","{'lat': 30.246482, 'lng': 120.110627}",http://api.map.baidu.com/place/detail?uid=be1ea5ef646f09bf14948e41&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.110627,30.246482,旅游景点,景点
灵隐寺-方丈楼,浙江省,杭州市,西湖区,杭州市西湖区法云弄1号灵隐寺,None,40ebf082950bb40e32870a5f,None,1,"{'distance': 0, 'tag': '旅游景点;风景区', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=40ebf082950bb40e32870a5f&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.247667, 'lng': 120.108867}",http://api.map.baidu.com/place/detail?uid=40ebf082950bb40e32870a5f&output=html&source=placeapi_v2,旅游景点;风景区,scope,False,0,120.108867,30.247667,旅游景点,风景区
弥勒佛像,浙江省,杭州市,西湖区,浙江省杭州市西湖区灵隐路灵隐寺内,(0571)87969691,4e628f52407e2cd92b201aff,4e628f52407e2cd92b201aff,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=4e628f52407e2cd92b201aff&output=html&source=placeapi_v2', 'overall_rating': '5', 'comment_num': '1', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.246138, 'lng': 120.110024}",http://api.map.baidu.com/place/detail?uid=4e628f52407e2cd92b201aff&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.110024,30.246138,旅游景点,景点
灵隐景区-服务点,浙江省,杭州市,西湖区,杭州市西湖区西北北高峰山麓灵隐路法云弄1号灵隐景区内,None,177c3d3b9bf74c1c9022e07c,177c3d3b9bf74c1c9022e07c,1,"{'distance': 0, 'tag': '旅游景点;其他', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=177c3d3b9bf74c1c9022e07c&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.24711, 'lng': 120.112391}",http://api.map.baidu.com/place/detail?uid=177c3d3b9bf74c1c9022e07c&output=html&source=placeapi_v2,旅游景点;其他,scope,False,0,120.112391,30.24711,旅游景点,其他
钟楼,浙江省,杭州市,西湖区,杭州市西湖区法云弄1号灵隐寺内,None,482151d0d6b3dbbd3904b100,482151d0d6b3dbbd3904b100,1,"{'distance': 1061, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=482151d0d6b3dbbd3904b100&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.24631, 'lng': 120.108826}",http://api.map.baidu.com/place/detail?uid=482151d0d6b3dbbd3904b100&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.108826,30.24631,旅游景点,景点
